stateabbrv,statename,stfips,areaname,areatype,areatyname,area,periodyear,periodtype,pertypdesc,period,adjusted,prelim,benchmark,laborforce,emplab,unemp,unemprate
CO,Colorado,8,Sedgwick County,4,County,115,2006,3,Monthly,9,0,0,2014,1695,1651,44,2.6
CO,Colorado,8,Sedgwick County,4,County,115,2006,3,Monthly,10,0,0,2014,1595,1556,39,2.4
CO,Colorado,8,Sedgwick County,4,County,115,2006,3,Monthly,11,0,0,2014,1678,1640,38,2.3
CO,Colorado,8,Sedgwick County,4,County,115,2006,3,Monthly,12,0,0,2014,1530,1488,42,2.7
CO,Colorado,8,Sedgwick County,4,County,115,2007,1,Annual,0,0,0,2014,1826,1786,40,2.2
CO,Colorado,8,Sedgwick County,4,County,115,2007,3,Monthly,1,0,0,2014,1611,1564,47,2.9
CO,Colorado,8,Sedgwick County,4,County,115,2007,3,Monthly,2,0,0,2014,1621,1578,43,2.7
CO,Colorado,8,Sedgwick County,4,County,115,2007,3,Monthly,3,0,0,2014,1564,1523,41,2.6
CO,Colorado,8,Sedgwick County,4,County,115,2007,3,Monthly,4,0,0,2014,1608,1569,39,2.4
CO,Colorado,8,Sedgwick County,4,County,115,2007,3,Monthly,5,0,0,2014,1619,1581,38,2.3
CO,Colorado,8,Sedgwick County,4,County,115,2007,3,Monthly,6,0,0,2014,1655,1614,41,2.5
CO,Colorado,8,Sedgwick County,4,County,115,2007,3,Monthly,7,0,0,2014,2238,2199,39,1.7
CO,Colorado,8,Sedgwick County,4,County,115,2007,3,Monthly,8,0,0,2014,2282,2246,36,1.6
CO,Colorado,8,Sedgwick County,4,County,115,2007,3,Monthly,9,0,0,2014,1984,1947,37,1.9
CO,Colorado,8,Sedgwick County,4,County,115,2007,3,Monthly,10,0,0,2014,1992,1957,35,1.8
CO,Colorado,8,Sedgwick County,4,County,115,2007,3,Monthly,11,0,0,2014,2015,1976,39,1.9
CO,Colorado,8,Sedgwick County,4,County,115,2007,3,Monthly,12,0,0,2014,1724,1680,44,2.6
CO,Colorado,8,Sedgwick County,4,County,115,2008,1,Annual,0,0,0,2014,1533,1484,49,3.2
CO,Colorado,8,Sedgwick County,4,County,115,2008,3,Monthly,1,0,0,2014,1611,1557,54,3.4
CO,Colorado,8,Sedgwick County,4,County,115,2008,3,Monthly,2,0,0,2014,1440,1390,50,3.5
CO,Colorado,8,Sedgwick County,4,County,115,2008,3,Monthly,3,0,0,2014,1342,1292,50,3.7
CO,Colorado,8,Sedgwick County,4,County,115,2008,3,Monthly,4,0,0,2014,1233,1192,41,3.3
CO,Colorado,8,Sedgwick County,4,County,115,2008,3,Monthly,5,0,0,2014,1399,1357,42,3
CO,Colorado,8,Sedgwick County,4,County,115,2008,3,Monthly,6,0,0,2014,1515,1460,55,3.6
CO,Colorado,8,Sedgwick County,4,County,115,2008,3,Monthly,7,0,0,2014,1722,1670,52,3
CO,Colorado,8,Sedgwick County,4,County,115,2008,3,Monthly,8,0,0,2014,1701,1650,51,3
CO,Colorado,8,Sedgwick County,4,County,115,2008,3,Monthly,9,0,0,2014,1683,1635,48,2.9
CO,Colorado,8,Sedgwick County,4,County,115,2008,3,Monthly,10,0,0,2014,1680,1633,47,2.8
CO,Colorado,8,Sedgwick County,4,County,115,2008,3,Monthly,11,0,0,2014,1534,1484,50,3.3
CO,Colorado,8,Sedgwick County,4,County,115,2008,3,Monthly,12,0,0,2014,1532,1487,45,2.9
CO,Colorado,8,Sedgwick County,4,County,115,2009,1,Annual,0,0,0,2014,1719,1655,64,3.7
CO,Colorado,8,Sedgwick County,4,County,115,2009,3,Monthly,1,0,0,2014,1581,1523,58,3.7
CO,Colorado,8,Sedgwick County,4,County,115,2009,3,Monthly,2,0,0,2014,1579,1522,57,3.6
CO,Colorado,8,Sedgwick County,4,County,115,2009,3,Monthly,3,0,0,2014,1587,1520,67,4.2
CO,Colorado,8,Sedgwick County,4,County,115,2009,3,Monthly,4,0,0,2014,1504,1442,62,4.1
CO,Colorado,8,Sedgwick County,4,County,115,2009,3,Monthly,5,0,0,2014,1501,1439,62,4.1
CO,Colorado,8,Sedgwick County,4,County,115,2009,3,Monthly,6,0,0,2014,1638,1568,70,4.3
CO,Colorado,8,Sedgwick County,4,County,115,2009,3,Monthly,7,0,0,2014,1838,1772,66,3.6
CO,Colorado,8,Sedgwick County,4,County,115,2009,3,Monthly,8,0,0,2014,1998,1940,58,2.9
CO,Colorado,8,Sedgwick County,4,County,115,2009,3,Monthly,9,0,0,2014,2022,1957,65,3.2
CO,Colorado,8,Sedgwick County,4,County,115,2009,3,Monthly,10,0,0,2014,1994,1926,68,3.4
CO,Colorado,8,Sedgwick County,4,County,115,2009,3,Monthly,11,0,0,2014,1741,1672,69,4
CO,Colorado,8,Sedgwick County,4,County,115,2009,3,Monthly,12,0,0,2014,1648,1577,71,4.3
CO,Colorado,8,Sedgwick County,4,County,115,2010,1,Annual,0,0,0,2016,1101,1019,82,7.4
CO,Colorado,8,Sedgwick County,4,County,115,2010,3,Monthly,1,0,0,2016,1099,1017,82,7.5
CO,Colorado,8,Sedgwick County,4,County,115,2010,3,Monthly,2,0,0,2016,1088,1012,76,7
CO,Colorado,8,Sedgwick County,4,County,115,2010,3,Monthly,3,0,0,2016,1071,999,72,6.7
CO,Colorado,8,Sedgwick County,4,County,115,2010,3,Monthly,4,0,0,2016,1047,976,71,6.8
CO,Colorado,8,Sedgwick County,4,County,115,2010,3,Monthly,5,0,0,2016,1092,1017,75,6.9
CO,Colorado,8,Sedgwick County,4,County,115,2010,3,Monthly,6,0,0,2016,1127,1052,75,6.7
CO,Colorado,8,Sedgwick County,4,County,115,2010,3,Monthly,7,0,0,2016,1140,1048,92,8.1
CO,Colorado,8,Sedgwick County,4,County,115,2010,3,Monthly,8,0,0,2016,1139,1056,83,7.3
CO,Colorado,8,Sedgwick County,4,County,115,2010,3,Monthly,9,0,0,2016,1122,1042,80,7.1
CO,Colorado,8,Sedgwick County,4,County,115,2010,3,Monthly,10,0,0,2016,1102,1013,89,8.1
CO,Colorado,8,Sedgwick County,4,County,115,2010,3,Monthly,11,0,0,2016,1108,1009,99,8.9
CO,Colorado,8,Sedgwick County,4,County,115,2010,3,Monthly,12,0,0,2016,1081,990,91,8.4
CO,Colorado,8,Sedgwick County,4,County,115,2011,1,Annual,0,0,0,2016,1096,1009,87,7.9
CO,Colorado,8,Sedgwick County,4,County,115,2011,3,Monthly,1,0,0,2016,1076,972,104,9.7
CO,Colorado,8,Sedgwick County,4,County,115,2011,3,Monthly,2,0,0,2016,1076,975,101,9.4
CO,Colorado,8,Sedgwick County,4,County,115,2011,3,Monthly,3,0,0,2016,1062,969,93,8.8
CO,Colorado,8,Sedgwick County,4,County,115,2011,3,Monthly,4,0,0,2016,1038,951,87,8.4
CO,Colorado,8,Sedgwick County,4,County,115,2011,3,Monthly,5,0,0,2016,1093,1010,83,7.6
CO,Colorado,8,Sedgwick County,4,County,115,2011,3,Monthly,6,0,0,2016,1096,1020,76,6.9
CO,Colorado,8,Sedgwick County,4,County,115,2011,3,Monthly,7,0,0,2016,1100,1015,85,7.7
CO,Colorado,8,Sedgwick County,4,County,115,2011,3,Monthly,8,0,0,2016,1156,1072,84,7.3
CO,Colorado,8,Sedgwick County,4,County,115,2011,3,Monthly,9,0,0,2016,1136,1053,83,7.3
CO,Colorado,8,Sedgwick County,4,County,115,2011,3,Monthly,10,0,0,2016,1117,1036,81,7.3
CO,Colorado,8,Sedgwick County,4,County,115,2011,3,Monthly,11,0,0,2016,1086,998,88,8.1
CO,Colorado,8,Sedgwick County,4,County,115,2011,3,Monthly,12,0,0,2016,1112,1031,81,7.3
CO,Colorado,8,Sedgwick County,4,County,115,2012,1,Annual,0,0,0,2016,1119,1041,78,7
CO,Colorado,8,Sedgwick County,4,County,115,2012,3,Monthly,1,0,0,2016,1063,973,90,8.5
CO,Colorado,8,Sedgwick County,4,County,115,2012,3,Monthly,2,0,0,2016,1087,1003,84,7.7
CO,Colorado,8,Sedgwick County,4,County,115,2012,3,Monthly,3,0,0,2016,1110,1028,82,7.4
CO,Colorado,8,Sedgwick County,4,County,115,2012,3,Monthly,4,0,0,2016,1074,996,78,7.3
CO,Colorado,8,Sedgwick County,4,County,115,2012,3,Monthly,5,0,0,2016,1135,1056,79,7
CO,Colorado,8,Sedgwick County,4,County,115,2012,3,Monthly,6,0,0,2016,1172,1091,81,6.9
CO,Colorado,8,Sedgwick County,4,County,115,2012,3,Monthly,7,0,0,2016,1153,1079,74,6.4
CO,Colorado,8,Sedgwick County,4,County,115,2012,3,Monthly,8,0,0,2016,1165,1086,79,6.8
CO,Colorado,8,Sedgwick County,4,County,115,2012,3,Monthly,9,0,0,2016,1160,1089,71,6.1
CO,Colorado,8,Sedgwick County,4,County,115,2012,3,Monthly,10,0,0,2016,1140,1068,72,6.3
CO,Colorado,8,Sedgwick County,4,County,115,2012,3,Monthly,11,0,0,2016,1077,1007,70,6.5
CO,Colorado,8,Sedgwick County,4,County,115,2012,3,Monthly,12,0,0,2016,1092,1020,72,6.6
CO,Colorado,8,Sedgwick County,4,County,115,2013,1,Annual,0,0,0,2017,1090,1022,68,6.2
CO,Colorado,8,Sedgwick County,4,County,115,2013,3,Monthly,1,0,0,2017,1059,986,73,6.9
CO,Colorado,8,Sedgwick County,4,County,115,2013,3,Monthly,2,0,0,2017,1050,971,79,7.5
CO,Colorado,8,Sedgwick County,4,County,115,2013,3,Monthly,3,0,0,2017,1084,1018,66,6.1
CO,Colorado,8,Sedgwick County,4,County,115,2013,3,Monthly,4,0,0,2017,1067,1004,63,5.9
CO,Colorado,8,Sedgwick County,4,County,115,2013,3,Monthly,5,0,0,2017,1122,1055,67,6
CO,Colorado,8,Sedgwick County,4,County,115,2013,3,Monthly,6,0,0,2017,1165,1092,73,6.3
CO,Colorado,8,Sedgwick County,4,County,115,2013,3,Monthly,7,0,0,2017,1146,1074,72,6.3
CO,Colorado,8,Sedgwick County,4,County,115,2013,3,Monthly,8,0,0,2017,1135,1066,69,6.1
CO,Colorado,8,Sedgwick County,4,County,115,2013,3,Monthly,9,0,0,2017,1103,1037,66,6
CO,Colorado,8,Sedgwick County,4,County,115,2013,3,Monthly,10,0,0,2017,1099,1039,60,5.5
CO,Colorado,8,Sedgwick County,4,County,115,2013,3,Monthly,11,0,0,2017,1037,973,64,6.2
CO,Colorado,8,Sedgwick County,4,County,115,2013,3,Monthly,12,0,0,2017,1007,946,61,6.1
CO,Colorado,8,Sedgwick County,4,County,115,2014,1,Annual,0,0,0,2013,1086,1036,50,4.6
CO,Colorado,8,Sedgwick County,4,County,115,2014,3,Monthly,1,0,0,2013,1012,949,63,6.2
CO,Colorado,8,Sedgwick County,4,County,115,2014,3,Monthly,2,0,0,2013,1035,972,63,6.1
CO,Colorado,8,Sedgwick County,4,County,115,2014,3,Monthly,3,0,0,2013,1052,997,55,5.2
CO,Colorado,8,Sedgwick County,4,County,115,2014,3,Monthly,4,0,0,2013,1000,950,50,5
CO,Colorado,8,Sedgwick County,4,County,115,2014,3,Monthly,5,0,0,2013,1059,1008,51,4.8
CO,Colorado,8,Sedgwick County,4,County,115,2014,3,Monthly,6,0,0,2013,1135,1086,49,4.3
CO,Colorado,8,Sedgwick County,4,County,115,2014,3,Monthly,7,0,0,2013,1099,1049,50,4.5
CO,Colorado,8,Sedgwick County,4,County,115,2014,3,Monthly,8,0,0,2013,1135,1088,47,4.1
CO,Colorado,8,Sedgwick County,4,County,115,2014,3,Monthly,9,0,0,2013,1135,1092,43,3.8
CO,Colorado,8,Sedgwick County,4,County,115,2014,3,Monthly,10,0,0,2013,1123,1081,42,3.7
CO,Colorado,8,Sedgwick County,4,County,115,2014,3,Monthly,11,0,0,2013,1139,1098,41,3.6
CO,Colorado,8,Sedgwick County,4,County,115,2014,3,Monthly,12,0,0,2017,1105,1063,42,3.8
CO,Colorado,8,Sedgwick County,4,County,115,2014,3,Monthly,12,0,1,2013,1106,1065,41,3.7
CO,Colorado,8,Sedgwick County,4,County,115,2015,1,Annual,0,0,0,2014,1148,1109,39,3.4
CO,Colorado,8,Sedgwick County,4,County,115,2015,3,Monthly,1,0,0,2014,1075,1030,45,4.2
CO,Colorado,8,Sedgwick County,4,County,115,2015,3,Monthly,2,0,0,2014,1115,1067,48,4.3
CO,Colorado,8,Sedgwick County,4,County,115,2015,3,Monthly,3,0,0,2014,1148,1105,43,3.7
CO,Colorado,8,Sedgwick County,4,County,115,2015,3,Monthly,4,0,0,2014,1103,1060,43,3.9
CO,Colorado,8,Sedgwick County,4,County,115,2015,3,Monthly,5,0,0,2014,1163,1123,40,3.4
CO,Colorado,8,Sedgwick County,4,County,115,2015,3,Monthly,6,0,0,2014,1225,1179,46,3.8
CO,Colorado,8,Sedgwick County,4,County,115,2015,3,Monthly,7,0,0,2014,1215,1175,40,3.3
CO,Colorado,8,Sedgwick County,4,County,115,2015,3,Monthly,8,0,0,2014,1152,1117,35,3
CO,Colorado,8,Sedgwick County,4,County,115,2015,3,Monthly,9,0,0,2014,1153,1118,35,3
CO,Colorado,8,Sedgwick County,4,County,115,2015,3,Monthly,10,0,0,2014,1130,1098,32,2.8
CO,Colorado,8,Sedgwick County,4,County,115,2015,3,Monthly,11,0,0,2014,1141,1111,30,2.6
CO,Colorado,8,Sedgwick County,4,County,115,2015,3,Monthly,12,0,0,2017,1147,1122,25,2.2
CO,Colorado,8,Sedgwick County,4,County,115,2015,3,Monthly,12,0,1,2014,1150,1125,25,2.2
CO,Colorado,8,Sedgwick County,4,County,115,2016,1,Annual,0,0,0,2015,1179,1152,27,2.3
CO,Colorado,8,Sedgwick County,4,County,115,2016,3,Monthly,1,0,0,2015,1145,1117,28,2.4
CO,Colorado,8,Sedgwick County,4,County,115,2016,3,Monthly,2,0,0,2015,1161,1128,33,2.8
CO,Colorado,8,Sedgwick County,4,County,115,2016,3,Monthly,3,0,0,2015,1148,1116,32,2.8
CO,Colorado,8,Sedgwick County,4,County,115,2016,3,Monthly,4,0,0,2015,1128,1102,26,2.3
CO,Colorado,8,Sedgwick County,4,County,115,2016,3,Monthly,5,0,0,2015,1216,1193,23,1.9
CO,Colorado,8,Sedgwick County,4,County,115,2016,3,Monthly,6,0,0,2015,1234,1208,26,2.1
CO,Colorado,8,Sedgwick County,4,County,115,2016,3,Monthly,7,0,0,2015,1204,1178,26,2.2
CO,Colorado,8,Sedgwick County,4,County,115,2016,3,Monthly,8,0,0,2015,1208,1184,24,2
CO,Colorado,8,Sedgwick County,4,County,115,2016,3,Monthly,9,0,0,2015,1131,1108,23,2
CO,Colorado,8,Sedgwick County,4,County,115,2016,3,Monthly,10,0,0,2015,1182,1156,26,2.2
CO,Colorado,8,Sedgwick County,4,County,115,2016,3,Monthly,11,0,0,2015,1194,1170,24,2
CO,Colorado,8,Sedgwick County,4,County,115,2016,3,Monthly,12,0,0,2017,1189,1162,27,2.3
CO,Colorado,8,Sedgwick County,4,County,115,2016,3,Monthly,12,0,1,2015,1191,1164,27,2.3
CO,Colorado,8,Sedgwick County,4,County,115,2017,1,Annual,0,0,0,2016,1192,1167,25,2.1
CO,Colorado,8,Sedgwick County,4,County,115,2017,3,Monthly,1,0,0,2016,1154,1123,31,2.7
CO,Colorado,8,Sedgwick County,4,County,115,2017,3,Monthly,2,0,0,2016,1120,1091,29,2.6
CO,Colorado,8,Sedgwick County,4,County,115,2017,3,Monthly,3,0,0,2016,1120,1094,26,2.3
CO,Colorado,8,Sedgwick County,4,County,115,2017,3,Monthly,4,0,0,2016,1181,1159,22,1.9
CO,Colorado,8,Sedgwick County,4,County,115,2017,3,Monthly,5,0,0,2016,1204,1183,21,1.7
CO,Colorado,8,Sedgwick County,4,County,115,2017,3,Monthly,6,0,0,2016,1205,1178,27,2.2
CO,Colorado,8,Sedgwick County,4,County,115,2017,3,Monthly,7,0,0,2016,1221,1197,24,2
CO,Colorado,8,Sedgwick County,4,County,115,2017,3,Monthly,8,0,0,2016,1206,1184,22,1.8
CO,Colorado,8,Sedgwick County,4,County,115,2017,3,Monthly,9,0,0,2016,1186,1163,23,1.9
CO,Colorado,8,Sedgwick County,4,County,115,2017,3,Monthly,10,0,0,2016,1250,1226,24,1.9
CO,Colorado,8,Sedgwick County,4,County,115,2017,3,Monthly,11,0,0,2016,1225,1203,22,1.8
CO,Colorado,8,Sedgwick County,4,County,115,2017,3,Monthly,12,0,0,2017,1271,1243,28,2.2
CO,Colorado,8,Sedgwick County,4,County,115,2017,3,Monthly,12,0,1,2016,1225,1201,24,2
CO,Colorado,8,Sedgwick County,4,County,115,2018,1,Annual,0,0,0,2017,1253,1221,32,2.6
CO,Colorado,8,Sedgwick County,4,County,115,2018,3,Monthly,1,0,0,2017,1207,1175,32,2.7
CO,Colorado,8,Sedgwick County,4,County,115,2018,3,Monthly,2,0,0,2017,1143,1114,29,2.5
CO,Colorado,8,Sedgwick County,4,County,115,2018,3,Monthly,3,0,0,2017,1175,1146,29,2.5
CO,Colorado,8,Sedgwick County,4,County,115,2018,3,Monthly,4,0,0,2017,1215,1184,31,2.6
CO,Colorado,8,Sedgwick County,4,County,115,2018,3,Monthly,5,0,0,2017,1272,1246,26,2
CO,Colorado,8,Sedgwick County,4,County,115,2018,3,Monthly,6,0,0,2017,1309,1276,33,2.5
CO,Colorado,8,Sedgwick County,4,County,115,2018,3,Monthly,7,0,0,2017,1304,1273,31,2.4
CO,Colorado,8,Sedgwick County,4,County,115,2018,3,Monthly,8,0,0,2017,1220,1185,35,2.9
CO,Colorado,8,Sedgwick County,4,County,115,2018,3,Monthly,9,0,0,2017,1320,1288,32,2.4
CO,Colorado,8,Sedgwick County,4,County,115,2018,3,Monthly,10,0,0,2017,1289,1251,38,2.9
CO,Colorado,8,Sedgwick County,4,County,115,2018,3,Monthly,11,0,0,2017,1308,1276,32,2.4
CO,Colorado,8,Sedgwick County,4,County,115,2018,3,Monthly,12,0,1,2017,1271,1236,35,2.8
CO,Colorado,8,Sedgwick County,4,County,115,2019,3,Monthly,1,0,0,2018,1187,1153,34,2.9
CO,Colorado,8,Sedgwick County,4,County,115,2019,3,Monthly,2,0,0,2018,1136,1106,30,2.6
CO,Colorado,8,Sedgwick County,4,County,115,2019,3,Monthly,2,0,1,2018,1140,1110,30,2.6
CO,Colorado,8,Sedgwick County,4,County,115,2019,3,Monthly,3,0,0,2018,1170,1144,26,2.2
CO,Colorado,8,Sedgwick County,4,County,115,2019,3,Monthly,3,0,1,2018,1166,1140,26,2.2
CO,Colorado,8,Sedgwick County,4,County,115,2019,3,Monthly,4,0,0,2018,1264,1241,23,1.8
CO,Colorado,8,Sedgwick County,4,County,115,2019,3,Monthly,4,0,1,2018,1269,1246,23,1.8
CO,Colorado,8,Sedgwick County,4,County,115,2019,3,Monthly,5,0,1,2018,1285,1260,25,1.9
CO,Colorado,8,Summit County,4,County,117,1990,1,Annual,0,0,0,2014,8110,7812,298,3.7
CO,Colorado,8,Summit County,4,County,117,1990,3,Monthly,1,0,0,2014,9343,9124,219,2.3
CO,Colorado,8,Summit County,4,County,117,1990,3,Monthly,2,0,0,2014,9340,9129,211,2.3
CO,Colorado,8,Summit County,4,County,117,1990,3,Monthly,3,0,0,2014,9289,9084,205,2.2
CO,Colorado,8,Summit County,4,County,117,1990,3,Monthly,4,0,0,2014,8600,8337,263,3.1
CO,Colorado,8,Summit County,4,County,117,1990,3,Monthly,5,0,0,2014,6850,6172,678,9.9
CO,Colorado,8,Summit County,4,County,117,1990,3,Monthly,6,0,0,2014,7111,6723,388,5.5
CO,Colorado,8,Summit County,4,County,117,1990,3,Monthly,7,0,0,2014,7534,7268,266,3.5
CO,Colorado,8,Summit County,4,County,117,1990,3,Monthly,8,0,0,2014,7463,7270,193,2.6
CO,Colorado,8,Summit County,4,County,117,1990,3,Monthly,9,0,0,2014,7242,6993,249,3.4
CO,Colorado,8,Summit County,4,County,117,1990,3,Monthly,10,0,0,2014,7305,6926,379,5.2
CO,Colorado,8,Summit County,4,County,117,1990,3,Monthly,11,0,0,2014,7934,7638,296,3.7
CO,Colorado,8,Summit County,4,County,117,1990,3,Monthly,12,0,0,2014,9308,9074,234,2.5
CO,Colorado,8,Summit County,4,County,117,1991,1,Annual,0,0,0,2014,8496,8122,374,4.4
CO,Colorado,8,Summit County,4,County,117,1991,3,Monthly,1,0,0,2014,9916,9676,240,2.4
CO,Colorado,8,Summit County,4,County,117,1991,3,Monthly,2,0,0,2014,9801,9592,209,2.1
CO,Colorado,8,Summit County,4,County,117,1991,3,Monthly,3,0,0,2014,9760,9485,275,2.8
CO,Colorado,8,Summit County,4,County,117,1991,3,Monthly,4,0,0,2014,8986,8668,318,3.5
CO,Colorado,8,Summit County,4,County,117,1991,3,Monthly,5,0,0,2014,7048,6308,740,10.5
CO,Colorado,8,Summit County,4,County,117,1991,3,Monthly,6,0,0,2014,7482,6988,494,6.6
CO,Colorado,8,Summit County,4,County,117,1991,3,Monthly,7,0,0,2014,7929,7566,363,4.6
CO,Colorado,8,Summit County,4,County,117,1991,3,Monthly,8,0,0,2014,7930,7601,329,4.1
CO,Colorado,8,Summit County,4,County,117,1991,3,Monthly,9,0,0,2014,7584,7250,334,4.4
CO,Colorado,8,Summit County,4,County,117,1991,3,Monthly,10,0,0,2014,7527,7121,406,5.4
CO,Colorado,8,Summit County,4,County,117,1991,3,Monthly,11,0,0,2014,8140,7699,441,5.4
CO,Colorado,8,Summit County,4,County,117,1991,3,Monthly,12,0,0,2014,9853,9515,338,3.4
CO,Colorado,8,Summit County,4,County,117,1992,1,Annual,0,0,0,2014,9053,8544,509,5.6
CO,Colorado,8,Summit County,4,County,117,1992,3,Monthly,1,0,0,2014,10396,10080,316,3
CO,Colorado,8,Summit County,4,County,117,1992,3,Monthly,2,0,0,2014,10226,9874,352,3.4
CO,Colorado,8,Summit County,4,County,117,1992,3,Monthly,3,0,0,2014,10290,9910,380,3.7
CO,Colorado,8,Summit County,4,County,117,1992,3,Monthly,4,0,0,2014,9687,9132,555,5.7
CO,Colorado,8,Summit County,4,County,117,1992,3,Monthly,5,0,0,2014,7747,6711,1036,13.4
CO,Colorado,8,Summit County,4,County,117,1992,3,Monthly,6,0,0,2014,8045,7350,695,8.6
CO,Colorado,8,Summit County,4,County,117,1992,3,Monthly,7,0,0,2014,8372,7927,445,5.3
CO,Colorado,8,Summit County,4,County,117,1992,3,Monthly,8,0,0,2014,8423,7978,445,5.3
CO,Colorado,8,Summit County,4,County,117,1992,3,Monthly,9,0,0,2014,8074,7626,448,5.5
CO,Colorado,8,Summit County,4,County,117,1992,3,Monthly,10,0,0,2014,8116,7538,578,7.1
CO,Colorado,8,Summit County,4,County,117,1992,3,Monthly,11,0,0,2014,8843,8295,548,6.2
CO,Colorado,8,Summit County,4,County,117,1992,3,Monthly,12,0,0,2014,10416,10103,313,3
CO,Colorado,8,Summit County,4,County,117,1993,1,Annual,0,0,0,2014,9593,9193,400,4.2
CO,Colorado,8,Summit County,4,County,117,1993,3,Monthly,1,0,0,2014,10421,10106,315,3
CO,Colorado,8,Summit County,4,County,117,1993,3,Monthly,2,0,0,2014,10394,9992,402,3.9
CO,Colorado,8,Summit County,4,County,117,1993,3,Monthly,3,0,0,2014,10275,10009,266,2.6
CO,Colorado,8,Summit County,4,County,117,1993,3,Monthly,4,0,0,2014,10172,9845,327,3.2
CO,Colorado,8,Summit County,4,County,117,1993,3,Monthly,5,0,0,2014,8065,7288,777,9.6
CO,Colorado,8,Summit County,4,County,117,1993,3,Monthly,6,0,0,2014,8788,8172,616,7
CO,Colorado,8,Summit County,4,County,117,1993,3,Monthly,7,0,0,2014,9240,8780,460,5
CO,Colorado,8,Summit County,4,County,117,1993,3,Monthly,8,0,0,2014,9359,8965,394,4.2
CO,Colorado,8,Summit County,4,County,117,1993,3,Monthly,9,0,0,2014,8875,8540,335,3.8
CO,Colorado,8,Summit County,4,County,117,1993,3,Monthly,10,0,0,2014,8655,8323,332,3.8
CO,Colorado,8,Summit County,4,County,117,1993,3,Monthly,11,0,0,2014,9558,9264,294,3.1
CO,Colorado,8,Summit County,4,County,117,1993,3,Monthly,12,0,0,2014,11306,11028,278,2.5
CO,Colorado,8,Summit County,4,County,117,1994,1,Annual,0,0,0,2014,10767,10456,311,2.9
CO,Colorado,8,Summit County,4,County,117,1994,3,Monthly,1,0,0,2014,11586,11309,277,2.4
CO,Colorado,8,Summit County,4,County,117,1994,3,Monthly,2,0,0,2014,11864,11618,246,2.1
CO,Colorado,8,Summit County,4,County,117,1994,3,Monthly,3,0,0,2014,11829,11575,254,2.1
CO,Colorado,8,Summit County,4,County,117,1994,3,Monthly,4,0,0,2014,11093,10818,275,2.5
CO,Colorado,8,Summit County,4,County,117,1994,3,Monthly,5,0,0,2014,9006,8410,596,6.6
CO,Colorado,8,Summit County,4,County,117,1994,3,Monthly,6,0,0,2014,9682,9278,404,4.2
CO,Colorado,8,Summit County,4,County,117,1994,3,Monthly,7,0,0,2014,10287,10005,282,2.7
CO,Colorado,8,Summit County,4,County,117,1994,3,Monthly,8,0,0,2014,10401,10143,258,2.5
CO,Colorado,8,Summit County,4,County,117,1994,3,Monthly,9,0,0,2014,10095,9822,273,2.7
CO,Colorado,8,Summit County,4,County,117,1994,3,Monthly,10,0,0,2014,9971,9667,304,3
CO,Colorado,8,Summit County,4,County,117,1994,3,Monthly,11,0,0,2014,10935,10613,322,2.9
CO,Colorado,8,Summit County,4,County,117,1994,3,Monthly,12,0,0,2014,12458,12217,241,1.9
CO,Colorado,8,Summit County,4,County,117,1995,1,Annual,0,0,0,2014,11500,11178,322,2.8
CO,Colorado,8,Summit County,4,County,117,1995,3,Monthly,1,0,0,2014,12854,12572,282,2.2
CO,Colorado,8,Summit County,4,County,117,1995,3,Monthly,2,0,0,2014,12739,12499,240,1.9
CO,Colorado,8,Summit County,4,County,117,1995,3,Monthly,3,0,0,2014,12754,12439,315,2.5
CO,Colorado,8,Summit County,4,County,117,1995,3,Monthly,4,0,0,2014,12100,11804,296,2.4
CO,Colorado,8,Summit County,4,County,117,1995,3,Monthly,5,0,0,2014,9922,9346,576,5.8
CO,Colorado,8,Summit County,4,County,117,1995,3,Monthly,6,0,0,2014,10533,10058,475,4.5
CO,Colorado,8,Summit County,4,County,117,1995,3,Monthly,7,0,0,2014,10862,10568,294,2.7
CO,Colorado,8,Summit County,4,County,117,1995,3,Monthly,8,0,0,2014,10971,10703,268,2.4
CO,Colorado,8,Summit County,4,County,117,1995,3,Monthly,9,0,0,2014,10631,10387,244,2.3
CO,Colorado,8,Summit County,4,County,117,1995,3,Monthly,10,0,0,2014,10524,10179,345,3.3
CO,Colorado,8,Summit County,4,County,117,1995,3,Monthly,11,0,0,2014,11461,11165,296,2.6
CO,Colorado,8,Summit County,4,County,117,1995,3,Monthly,12,0,0,2014,12639,12410,229,1.8
CO,Colorado,8,Summit County,4,County,117,1996,1,Annual,0,0,0,2014,11840,11552,288,2.4
CO,Colorado,8,Summit County,4,County,117,1996,3,Monthly,1,0,0,2014,13049,12776,273,2.1
CO,Colorado,8,Summit County,4,County,117,1996,3,Monthly,2,0,0,2014,13111,12870,241,1.8
CO,Colorado,8,Summit County,4,County,117,1996,3,Monthly,3,0,0,2014,13102,12809,293,2.2
CO,Colorado,8,Summit County,4,County,117,1996,3,Monthly,4,0,0,2014,12476,12196,280,2.2
CO,Colorado,8,Summit County,4,County,117,1996,3,Monthly,5,0,0,2014,10637,10084,553,5.2
CO,Colorado,8,Summit County,4,County,117,1996,3,Monthly,6,0,0,2014,10679,10290,389,3.6
CO,Colorado,8,Summit County,4,County,117,1996,3,Monthly,7,0,0,2014,11345,11076,269,2.4
CO,Colorado,8,Summit County,4,County,117,1996,3,Monthly,8,0,0,2014,11306,11071,235,2.1
